Heat Capacity,Btu per ft2 F,"
Title 24 and JA II both define Heat Capacity as the amount of heat necessary to raise the temperature of all the components of a unit area in an assembly by 1°F.
 
In JA IV Heat capacity (HC) values are provided in Tables 4.3.5  to Table 4.3.12  and HC units are defined in Table 4.6.2 
 
New 2013 NR ACM states: ... use volume, density, and specific heat of the component wall materials to calculate the heat capacity"
Thermal Energy,Btu,"There is no definition for thermal energy in the Standards, however Btu unit is used to express heating and cooling energy e.g. definition of Seasonal Energy Efficiency Ratio (SEER) is the total cooling output ...in Btu; Heating Seasonal Performance Factor (HSPF) is the total heating output ...(in Btu)

Both Title 24 and JA II have a definition that refers to thermal energy in the definition of Site Solar Energy
 "
Energy per Area,Btu per ft2,"In Title 24 Section 141 (a) Energy Budget defines the units ""expressed in Btu per square foot of conditioned floor area per year"" 
Conflict:  Section 141 (a)1. Space-conditioning budget states that the space-conditioning budget is the TDV energy which are different units, specifically: kBtu/therm for gas and propane, and kBtu/kWh for electricity."
Thermal Capacity,Btu per h," Title 24 Part 6 and NR ACM use the unit Btu/h  to express the capacity or size of different HVAC equipment e.g. Tables 112A,B and E.   "
Occupant Density,,NR ACM assigns occupancy loads in units of people per 1000 square feet in tables N2-5 and N2-6
Volumetric Flowrate per Area,ft3 per min ft2,
Tilt,deg arc,Usually the term slope is used to mean Tilt in the Standards
Density,lb per ft3,"When used with material, Density is expressed as mass/area.  For example the Density of roofing products is expressed in lb/ft2 but in JA 4 it is used as mass/volume.  However, elsewhere in JA 4 the density of materials is expressed as lb/ft3
"
Specific Heat,Btu per lb F,"There is no formal definition of Specific Heat
 
JA 4 in Table 4.6.2 – Rules for Calculating Mass Thermal Properties From Published Values  Specific Heat (SH) units are defined as Btu/ºF-lb"
Electrical Power,W,"The most common usage in the Standards is for expressing lighting electrical energy in watts.  There are also a number of energy efficiency rating systems for HVAC equipment that are used in the Standards that use electrical energy expressed in SI units of watts or kilowatts in the calculations including EER, HSPF and SEER"
Mass Per Unit of Area,lb per ft2,"In Title 24 Part 6 there are references to lb/ft2 which are called ""weight"". For example Section 143(a)1 has exceptions that refer to the weight of the roofing product as so many pounds per square foot.  This measurement is also called ""density"" in various places in the Standards
 
Unfortunately in JA IV weight is used with units of lb/ft3 which should be density e.g. Table 4.3.5 – Properties of Hollow Unit Masonry Walls has several weight classifiers and the text defines them as lb/ft3"
R Value,h ft2 F per Btu,THERMAL RESISTANCE (R) is the resistance of a material or building component to the passage of heat in (hr x ft² x ºF)/Btu.
Time Dependent Valuation (TDV) Electricity,kBtu per kW h,"Title 24 Section 101 – Definitions and Rules of Construction and Appendix JA3 – Time Dependent Valuation (TDV)JA3.1 Scope and Purpose:  The currency used to compare energy performance
"
Sensible Heat Rate Per Occupant ,Btu per h person,NR ACM Table Table N2-5 and N2-6 assign values for Sensible Heat per person
Latent Heat Rate Per Occupant ,Btu per h person,NR ACM Table Table N2-5 and N2-6 assign values for Latent Heat per person
C Factor,Btu per h ft2 F,"JA 1 glossary defines C-VALUE (ALSO KNOWN AS C-FACTOR): the time rate of heat flow through unit area of a body induced by a unit temperature difference between the body surfaces, in Btu (hr. x ft.2 x °F). 

The JA IV tables all refer to C-Factor and never mention C-Value
"
Power Density Area,W per ft2,Power Density Area is used for calculating lighting power density and receptacle loads
Weight,lb,"NR ACM uses the weight of materials and furniture and expresses it is pounds per square foot.
 
Joint Appendix 4 Table 4.6.2 assigns Weight property the units of lb/ft2
 
Appendix RA3 uses weight to mean mass and uses the phrase weight-per-square-foot to express the areal density"
inch,in,"There are a few measurements in inches for short lengths that would be difficult for inspectors to use when checking for compliance 
Example:
Table 116-A Note 1a instructs users to adjust UFactor if the width of a spacer in a double pane window is less than 7/16 in    "
